2.017000000000000000e+04,2.022400000000000000e+04,2.792378419355399988e+00,2.000000000000000000e+00
1.295300000000000000e+04,1.661500000000000000e+04,2.793933153525574475e+00,2.000000000000000000e+00
6.030000000000000000e+03,7.028000000000000000e+03,2.809574958999343508e+00,2.000000000000000000e+00
2.764000000000000000e+03,2.382300000000000000e+04,2.814335059020279584e+00,3.000000000000000000e+00
2.206200000000000000e+04,2.207300000000000000e+04,2.821961213017935233e+00,2.000000000000000000e+00
6.141000000000000000e+03,6.142000000000000000e+03,2.829464807183046382e+00,2.000000000000000000e+00
6.114000000000000000e+03,6.122000000000000000e+03,2.845577535151920134e+00,2.000000000000000000e+00
8.987000000000000000e+03,9.016000000000000000e+03,2.845839584091851115e+00,2.000000000000000000e+00
2.654000000000000000e+03,6.564000000000000000e+03,2.848534990274548484e+00,2.000000000000000000e+00
1.328000000000000000e+03,6.082000000000000000e+03,2.854167093200583594e+00,2.000000000000000000e+00
2.210100000000000000e+04,2.213300000000000000e+04,2.866425195992249986e+00,2.000000000000000000e+00
6.807000000000000000e+03,2.383100000000000000e+04,2.866787752551726687e+00,3.000000000000000000e+00
1.172000000000000000e+03,6.035000000000000000e+03,2.869397099063504708e+00,2.000000000000000000e+00
6.765000000000000000e+03,2.383700000000000000e+04,2.869738725627629439e+00,3.000000000000000000e+00
5.655000000000000000e+03,6.182000000000000000e+03,2.873191287468688238e+00,2.000000000000000000e+00
2.733000000000000000e+03,5.197000000000000000e+03,2.880158548853027245e+00,2.000000000000000000e+00
5.714000000000000000e+03,6.189000000000000000e+03,2.881473919479313306e+00,2.000000000000000000e+00
5.692000000000000000e+03,6.004000000000000000e+03,2.885796736262580264e+00,2.000000000000000000e+00
6.200000000000000000e+03,6.587000000000000000e+03,2.896915819057178876e+00,2.000000000000000000e+00
4.059000000000000000e+03,6.111000000000000000e+03,2.905559521718443783e+00,2.000000000000000000e+00
2.202500000000000000e+04,2.216200000000000000e+04,2.913009548320558029e+00,2.000000000000000000e+00
1.475000000000000000e+03,1.515000000000000000e+03,2.941246763276477161e+00,2.000000000000000000e+00
5.540000000000000000e+02,2.712000000000000000e+03,2.943647665649950618e+00,2.000000000000000000e+00
2.774000000000000000e+03,7.147000000000000000e+03,2.948938836427197341e+00,2.000000000000000000e+00
2.343400000000000000e+04,2.366700000000000000e+04,2.952202756702091424e+00,2.000000000000000000e+00
2.285000000000000000e+03,2.718000000000000000e+03,2.952296001485319454e+00,2.000000000000000000e+00
9.497000000000000000e+03,9.505000000000000000e+03,2.955633720599460279e+00,2.000000000000000000e+00
7.118000000000000000e+03,7.255000000000000000e+03,2.963971079805604703e+00,2.000000000000000000e+00
4.133000000000000000e+03,6.857000000000000000e+03,2.965435535236537135e+00,2.000000000000000000e+00
5.980000000000000000e+02,8.610000000000000000e+02,2.966141971273549505e+00,2.000000000000000000e+00
1.750600000000000000e+04,2.010000000000000000e+04,2.971633841196255066e+00,2.000000000000000000e+00
9.188000000000000000e+03,9.231000000000000000e+03,2.980782582971067463e+00,2.000000000000000000e+00
2.007200000000000000e+04,2.009100000000000000e+04,3.005369018785725821e+00,2.000000000000000000e+00
5.000000000000000000e+03,5.128000000000000000e+03,3.011158747660210189e+00,2.000000000000000000e+00
4.081000000000000000e+03,6.666000000000000000e+03,3.023830396868342429e+00,2.000000000000000000e+00
7.340000000000000000e+03,7.421000000000000000e+03,3.031823457751211315e+00,2.000000000000000000e+00
1.343000000000000000e+03,6.745000000000000000e+03,3.033575597584077244e+00,2.000000000000000000e+00
5.213000000000000000e+03,6.551000000000000000e+03,3.034130964171487754e+00,2.000000000000000000e+00
1.674200000000000000e+04,2.105800000000000000e+04,3.034616386802005294e+00,2.000000000000000000e+00
5.121000000000000000e+03,6.699000000000000000e+03,3.037316868172971862e+00,2.000000000000000000e+00
7.834000000000000000e+03,9.551000000000000000e+03,3.037402892451840586e+00,2.000000000000000000e+00
1.506100000000000000e+04,1.992900000000000000e+04,3.043732707276958660e+00,2.000000000000000000e+00
6.102000000000000000e+03,6.167000000000000000e+03,3.068308348983607825e+00,2.000000000000000000e+00
3.890000000000000000e+02,9.010000000000000000e+02,3.068910154175103600e+00,2.000000000000000000e+00
9.050000000000000000e+02,5.697000000000000000e+03,3.079411186066058015e+00,2.000000000000000000e+00
5.103000000000000000e+03,6.685000000000000000e+03,3.083109002199085680e+00,2.000000000000000000e+00
1.343200000000000000e+04,1.735500000000000000e+04,3.091727792974567013e+00,2.000000000000000000e+00
1.164000000000000000e+03,4.507000000000000000e+03,3.095600237555203194e+00,2.000000000000000000e+00
2.606000000000000000e+03,7.459000000000000000e+03,3.096710221550333930e+00,2.000000000000000000e+00
4.020000000000000000e+02,6.028000000000000000e+03,3.097080391823388013e+00,2.000000000000000000e+00
2.770000000000000000e+03,5.211000000000000000e+03,3.098725314449585877e+00,2.000000000000000000e+00
4.914000000000000000e+03,2.387000000000000000e+04,3.104777937487278816e+00,3.000000000000000000e+00
7.228000000000000000e+03,7.464000000000000000e+03,3.104993612395368086e+00,2.000000000000000000e+00
5.392000000000000000e+03,6.590000000000000000e+03,3.105618094228890236e+00,2.000000000000000000e+00
8.490000000000000000e+02,6.215000000000000000e+03,3.108910269618848865e+00,2.000000000000000000e+00
2.021900000000000000e+04,2.022700000000000000e+04,3.110070096885905411e+00,2.000000000000000000e+00
6.859000000000000000e+03,6.887000000000000000e+03,3.118587616941128626e+00,2.000000000000000000e+00
6.696000000000000000e+03,6.784000000000000000e+03,3.124328248118786622e+00,2.000000000000000000e+00
6.107000000000000000e+03,2.385900000000000000e+04,3.126540170780000683e+00,3.000000000000000000e+00
6.854000000000000000e+03,2.386400000000000000e+04,3.128284050516327408e+00,3.000000000000000000e+00
4.648000000000000000e+03,5.729000000000000000e+03,3.134812909400689129e+00,2.000000000000000000e+00
1.511000000000000000e+03,5.610000000000000000e+03,3.139117069808947669e+00,2.000000000000000000e+00
1.756100000000000000e+04,2.018700000000000000e+04,3.142825738840551164e+00,2.000000000000000000e+00
1.209200000000000000e+04,1.276100000000000000e+04,3.145598170612442512e+00,2.000000000000000000e+00
5.550000000000000000e+02,7.191000000000000000e+03,3.145618867200948632e+00,2.000000000000000000e+00
8.220000000000000000e+02,8.410000000000000000e+02,3.151885294308444774e+00,2.000000000000000000e+00
2.608000000000000000e+03,2.612000000000000000e+03,3.154656112563844150e+00,2.000000000000000000e+00
5.500000000000000000e+02,6.221000000000000000e+03,3.157314349112930962e+00,2.000000000000000000e+00
6.068000000000000000e+03,6.085000000000000000e+03,3.157840713968361079e+00,2.000000000000000000e+00
9.223000000000000000e+03,2.384000000000000000e+04,3.161531568511000589e+00,3.000000000000000000e+00
2.428000000000000000e+03,5.540000000000000000e+03,3.171996315159543833e+00,2.000000000000000000e+00
2.126000000000000000e+03,4.498000000000000000e+03,3.175769632550294652e+00,2.000000000000000000e+00
1.180100000000000000e+04,1.742700000000000000e+04,3.184174401076846461e+00,2.000000000000000000e+00
1.524000000000000000e+03,4.953000000000000000e+03,3.189120421868594235e+00,2.000000000000000000e+00
2.326000000000000000e+03,4.941000000000000000e+03,3.190323923133902451e+00,2.000000000000000000e+00
2.210800000000000000e+04,2.216000000000000000e+04,3.190866574719612991e+00,2.000000000000000000e+00
4.970000000000000000e+02,8.800000000000000000e+02,3.191434388713663139e+00,2.000000000000000000e+00
7.139000000000000000e+03,2.388000000000000000e+04,3.191673504670727191e+00,3.000000000000000000e+00
1.344900000000000000e+04,1.511000000000000000e+04,3.193479649731303827e+00,2.000000000000000000e+00
5.665000000000000000e+03,6.695000000000000000e+03,3.193765436245698641e+00,2.000000000000000000e+00
4.912000000000000000e+03,6.579000000000000000e+03,3.195350709656656907e+00,2.000000000000000000e+00
1.943400000000000000e+04,2.316400000000000000e+04,3.197653175757799726e+00,2.000000000000000000e+00
2.486000000000000000e+03,5.634000000000000000e+03,3.198257413676073302e+00,2.000000000000000000e+00
6.118000000000000000e+03,6.119000000000000000e+03,3.200026414884321824e+00,2.000000000000000000e+00
9.993000000000000000e+03,2.216400000000000000e+04,3.202077674856098177e+00,2.000000000000000000e+00
4.678000000000000000e+03,5.332000000000000000e+03,3.204053872234463807e+00,2.000000000000000000e+00
1.741800000000000000e+04,2.054200000000000000e+04,3.204234308684800858e+00,2.000000000000000000e+00
2.180000000000000000e+03,2.384500000000000000e+04,3.204297144208936743e+00,3.000000000000000000e+00
6.828000000000000000e+03,2.386000000000000000e+04,3.209521599417693327e+00,3.000000000000000000e+00
8.590000000000000000e+02,4.506000000000000000e+03,3.210080841282668906e+00,2.000000000000000000e+00
5.724000000000000000e+03,6.530000000000000000e+03,3.210563799903944027e+00,2.000000000000000000e+00
2.769000000000000000e+03,6.536000000000000000e+03,3.211144142087320574e+00,2.000000000000000000e+00
4.800000000000000000e+02,5.400000000000000000e+02,3.211248490987925752e+00,2.000000000000000000e+00
7.137000000000000000e+03,2.391400000000000000e+04,3.218890430003349401e+00,3.000000000000000000e+00
4.061000000000000000e+03,5.693000000000000000e+03,3.226152942360601017e+00,2.000000000000000000e+00
9.559000000000000000e+03,2.382900000000000000e+04,3.229188034761366399e+00,3.000000000000000000e+00
2.007000000000000000e+04,2.008700000000000000e+04,3.232209507634804968e+00,2.000000000000000000e+00
1.513800000000000000e+04,1.515000000000000000e+04,3.234291954488832221e+00,2.000000000000000000e+00
4.922000000000000000e+03,2.383000000000000000e+04,3.235577256092588172e+00,3.000000000000000000e+00
5.129000000000000000e+03,5.153000000000000000e+03,3.238488222835806063e+00,2.000000000000000000e+00
2.488000000000000000e+03,7.395000000000000000e+03,3.245114003395406232e+00,2.000000000000000000e+00
2.496000000000000000e+03,6.161000000000000000e+03,3.245327218326144791e+00,2.000000000000000000e+00
5.625000000000000000e+03,6.730000000000000000e+03,3.247776741940384237e+00,2.000000000000000000e+00
5.623000000000000000e+03,6.066000000000000000e+03,3.250840391776269378e+00,2.000000000000000000e+00
6.070000000000000000e+03,6.080000000000000000e+03,3.252949750497831971e+00,2.000000000000000000e+00
1.685900000000000000e+04,1.861300000000000000e+04,3.253807289328463970e+00,2.000000000000000000e+00
1.673600000000000000e+04,1.681700000000000000e+04,3.254994155298487346e+00,2.000000000000000000e+00
1.021000000000000000e+03,5.581000000000000000e+03,3.255894124891403507e+00,2.000000000000000000e+00
1.714800000000000000e+04,1.870900000000000000e+04,3.259768359854309683e+00,2.000000000000000000e+00
2.736000000000000000e+03,5.609000000000000000e+03,3.262450930414253047e+00,2.000000000000000000e+00
6.002000000000000000e+03,6.716000000000000000e+03,3.264159987466138890e+00,2.000000000000000000e+00
2.060200000000000000e+04,2.169800000000000000e+04,3.265614461414688918e+00,2.000000000000000000e+00
4.960000000000000000e+02,2.383900000000000000e+04,3.265854784591160964e+00,3.000000000000000000e+00
2.494000000000000000e+03,6.103000000000000000e+03,3.271002183195478086e+00,2.000000000000000000e+00
1.595500000000000000e+04,1.865200000000000000e+04,3.273515196912879066e+00,2.000000000000000000e+00
6.629000000000000000e+03,2.384200000000000000e+04,3.276409725802159834e+00,4.000000000000000000e+00
2.383400000000000000e+04,2.383600000000000000e+04,3.278171246019320417e+00,4.000000000000000000e+00
2.409000000000000000e+03,3.934000000000000000e+03,3.280054388764623852e+00,2.000000000000000000e+00
1.608700000000000000e+04,1.757800000000000000e+04,3.280603612640952349e+00,2.000000000000000000e+00
6.045000000000000000e+03,6.724000000000000000e+03,3.284378792491847943e+00,2.000000000000000000e+00
5.737000000000000000e+03,6.012000000000000000e+03,3.289843033553723650e+00,2.000000000000000000e+00
1.080000000000000000e+03,1.109000000000000000e+03,3.294330200219123927e+00,2.000000000000000000e+00
2.663000000000000000e+03,4.984000000000000000e+03,3.294703302990477312e+00,2.000000000000000000e+00
1.303000000000000000e+03,2.506000000000000000e+03,3.294887364862733037e+00,2.000000000000000000e+00
2.026100000000000000e+04,2.077300000000000000e+04,3.298016240874254379e+00,2.000000000000000000e+00
5.601000000000000000e+03,2.389000000000000000e+04,3.299171052282406258e+00,3.000000000000000000e+00
1.943900000000000000e+04,2.082900000000000000e+04,3.302296885417471906e+00,2.000000000000000000e+00
4.850000000000000000e+02,6.290000000000000000e+02,3.305223309394424991e+00,2.000000000000000000e+00
5.215000000000000000e+03,5.703000000000000000e+03,3.307138300156119648e+00,2.000000000000000000e+00
8.639000000000000000e+03,8.641000000000000000e+03,3.310346154291693654e+00,2.000000000000000000e+00
2.002100000000000000e+04,2.005500000000000000e+04,3.312156732863739350e+00,2.000000000000000000e+00
6.176000000000000000e+03,6.229000000000000000e+03,3.315345460893208696e+00,2.000000000000000000e+00
4.986000000000000000e+03,6.710000000000000000e+03,3.319942188141019823e+00,2.000000000000000000e+00
8.850000000000000000e+02,6.088000000000000000e+03,3.321825434361675544e+00,2.000000000000000000e+00
5.616000000000000000e+03,6.748000000000000000e+03,3.325001030428625715e+00,2.000000000000000000e+00
5.678000000000000000e+03,2.390400000000000000e+04,3.329720674290601146e+00,3.000000000000000000e+00
1.164900000000000000e+04,1.291400000000000000e+04,3.332991388213287998e+00,2.000000000000000000e+00
6.020000000000000000e+03,2.391500000000000000e+04,3.333520893794913675e+00,3.000000000000000000e+00
4.459000000000000000e+03,2.393600000000000000e+04,3.337575249167503699e+00,3.000000000000000000e+00
1.202000000000000000e+04,1.212400000000000000e+04,3.344720750545069787e+00,2.000000000000000000e+00
2.455000000000000000e+03,2.476000000000000000e+03,3.344851467591082539e+00,2.000000000000000000e+00
1.675100000000000000e+04,2.350600000000000000e+04,3.347064252786124516e+00,2.000000000000000000e+00
8.120000000000000000e+02,8.810000000000000000e+02,3.351061602852937416e+00,2.000000000000000000e+00
5.329000000000000000e+03,5.378000000000000000e+03,3.351089541805831296e+00,2.000000000000000000e+00
1.182000000000000000e+04,1.739000000000000000e+04,3.352878750113431394e+00,2.000000000000000000e+00
5.648000000000000000e+03,2.393500000000000000e+04,3.352926129230931807e+00,3.000000000000000000e+00
8.109000000000000000e+03,2.392000000000000000e+04,3.353305296946174519e+00,4.000000000000000000e+00
1.611600000000000000e+04,1.717800000000000000e+04,3.353326657033449010e+00,2.000000000000000000e+00
6.595000000000000000e+03,7.093000000000000000e+03,3.356301514316475387e+00,2.000000000000000000e+00
5.333000000000000000e+03,2.385800000000000000e+04,3.356517582916547227e+00,3.000000000000000000e+00
2.368000000000000000e+03,7.411000000000000000e+03,3.358917599015351918e+00,2.000000000000000000e+00
7.099000000000000000e+03,7.105000000000000000e+03,3.359260535084430010e+00,2.000000000000000000e+00
3.942000000000000000e+03,5.628000000000000000e+03,3.363084114919454137e+00,2.000000000000000000e+00
6.101000000000000000e+03,6.393000000000000000e+03,3.364065841344285879e+00,2.000000000000000000e+00
1.746200000000000000e+04,1.749200000000000000e+04,3.368049991065419135e+00,2.000000000000000000e+00
1.062000000000000000e+03,5.361000000000000000e+03,3.371588829759589512e+00,2.000000000000000000e+00
1.642900000000000000e+04,2.386300000000000000e+04,3.373089773599979413e+00,3.000000000000000000e+00
1.671900000000000000e+04,1.673100000000000000e+04,3.377291440847261406e+00,2.000000000000000000e+00
2.822000000000000000e+03,2.392300000000000000e+04,3.377716222335838570e+00,3.000000000000000000e+00
1.383000000000000000e+03,2.198000000000000000e+03,3.382520079536368574e+00,2.000000000000000000e+00
1.716200000000000000e+04,2.023600000000000000e+04,3.382727883340807207e+00,2.000000000000000000e+00
1.203600000000000000e+04,1.712000000000000000e+04,3.383528396404586136e+00,2.000000000000000000e+00
2.383500000000000000e+04,2.385400000000000000e+04,3.389135019184475350e+00,4.000000000000000000e+00
1.507400000000000000e+04,1.750500000000000000e+04,3.390371297822102559e+00,2.000000000000000000e+00
4.996000000000000000e+03,5.016000000000000000e+03,3.391142124918262724e+00,2.000000000000000000e+00
1.742000000000000000e+04,1.748300000000000000e+04,3.394367884145377712e+00,2.000000000000000000e+00
4.704000000000000000e+03,1.145400000000000000e+04,3.395218695894880678e+00,2.000000000000000000e+00
2.667000000000000000e+03,7.454000000000000000e+03,3.396185802147066557e+00,2.000000000000000000e+00
1.677200000000000000e+04,2.033200000000000000e+04,3.397457517785770431e+00,2.000000000000000000e+00
2.386500000000000000e+04,2.388100000000000000e+04,3.398293024593234346e+00,5.000000000000000000e+00
6.008000000000000000e+03,7.205000000000000000e+03,3.399236912752589213e+00,2.000000000000000000e+00
1.525500000000000000e+04,1.727300000000000000e+04,3.403649715625346683e+00,2.000000000000000000e+00
4.630000000000000000e+03,2.400800000000000000e+04,3.405517343157894228e+00,5.000000000000000000e+00
9.686000000000000000e+03,1.716500000000000000e+04,3.414900404260197142e+00,2.000000000000000000e+00
6.010000000000000000e+03,2.391600000000000000e+04,3.415160182975419012e+00,3.000000000000000000e+00
4.112000000000000000e+03,6.728000000000000000e+03,3.415553454015959112e+00,2.000000000000000000e+00
6.090000000000000000e+03,6.110000000000000000e+03,3.417017073450095310e+00,2.000000000000000000e+00
7.223000000000000000e+03,2.382700000000000000e+04,3.420528370796343420e+00,3.000000000000000000e+00
2.510000000000000000e+03,2.396200000000000000e+04,3.424778381342251876e+00,3.000000000000000000e+00
8.760000000000000000e+02,2.811000000000000000e+03,3.426883183727399640e+00,2.000000000000000000e+00
1.635300000000000000e+04,2.047800000000000000e+04,3.427721684272580394e+00,2.000000000000000000e+00
2.214100000000000000e+04,2.215800000000000000e+04,3.429716956318693111e+00,2.000000000000000000e+00
1.721600000000000000e+04,2.350900000000000000e+04,3.432113735979967828e+00,2.000000000000000000e+00
6.213000000000000000e+03,6.839000000000000000e+03,3.433089881679118438e+00,2.000000000000000000e+00
4.880000000000000000e+02,9.100000000000000000e+02,3.435341918050898169e+00,2.000000000000000000e+00
6.820000000000000000e+03,2.397200000000000000e+04,3.435999415553584679e+00,3.000000000000000000e+00
9.416000000000000000e+03,9.466000000000000000e+03,3.437345596879327392e+00,2.000000000000000000e+00
6.454000000000000000e+03,6.465000000000000000e+03,3.439195294844638706e+00,2.000000000000000000e+00
1.123400000000000000e+04,1.292200000000000000e+04,3.442001939267744781e+00,2.000000000000000000e+00
2.386100000000000000e+04,2.399000000000000000e+04,3.443412790960465930e+00,4.000000000000000000e+00
1.678000000000000000e+04,2.352600000000000000e+04,3.446960524560592543e+00,2.000000000000000000e+00
2.129000000000000000e+03,7.271000000000000000e+03,3.447671508677472740e+00,2.000000000000000000e+00
1.677800000000000000e+04,1.687300000000000000e+04,3.448095164690014869e+00,2.000000000000000000e+00
1.667300000000000000e+04,1.686100000000000000e+04,3.451342508366971540e+00,2.000000000000000000e+00
9.080000000000000000e+02,1.165000000000000000e+03,3.456900666663755395e+00,2.000000000000000000e+00
7.390000000000000000e+02,2.355000000000000000e+03,3.458183567767958877e+00,2.000000000000000000e+00
2.363200000000000000e+04,2.369900000000000000e+04,3.461909874239758267e+00,2.000000000000000000e+00
1.347000000000000000e+04,2.009900000000000000e+04,3.465390735977479597e+00,2.000000000000000000e+00
4.703000000000000000e+03,4.752000000000000000e+03,3.465496714462270589e+00,2.000000000000000000e+00
2.373000000000000000e+03,2.379000000000000000e+03,3.465729844008198945e+00,2.000000000000000000e+00
1.182300000000000000e+04,1.186100000000000000e+04,3.468325825742560653e+00,2.000000000000000000e+00
1.754000000000000000e+04,2.012800000000000000e+04,3.469802457290662723e+00,2.000000000000000000e+00
1.927300000000000000e+04,2.359700000000000000e+04,3.469839292794448582e+00,2.000000000000000000e+00
7.409000000000000000e+03,8.984000000000000000e+03,3.470819709777162920e+00,2.000000000000000000e+00
2.407000000000000000e+03,2.572000000000000000e+03,3.475136738971092321e+00,2.000000000000000000e+00
2.000200000000000000e+04,2.184000000000000000e+04,3.476185496363417560e+00,2.000000000000000000e+00
1.312800000000000000e+04,1.320900000000000000e+04,3.477477006661020553e+00,2.000000000000000000e+00
6.571000000000000000e+03,2.389800000000000000e+04,3.478961261774409675e+00,3.000000000000000000e+00
1.509000000000000000e+03,2.264000000000000000e+03,3.479277681965387892e+00,2.000000000000000000e+00
1.629000000000000000e+04,1.688900000000000000e+04,3.482473795956539941e+00,2.000000000000000000e+00
1.519100000000000000e+04,1.706500000000000000e+04,3.485414550192448058e+00,2.000000000000000000e+00
1.161300000000000000e+04,1.206000000000000000e+04,3.486060213433528787e+00,2.000000000000000000e+00
1.664800000000000000e+04,2.344100000000000000e+04,3.488319670153579910e+00,2.000000000000000000e+00
1.820600000000000000e+04,2.053300000000000000e+04,3.488368664998922952e+00,2.000000000000000000e+00
1.204900000000000000e+04,1.259600000000000000e+04,3.490999959482273596e+00,2.000000000000000000e+00
7.083000000000000000e+03,7.225000000000000000e+03,3.498032341494137221e+00,2.000000000000000000e+00
1.668600000000000000e+04,1.823200000000000000e+04,3.499389794232079520e+00,2.000000000000000000e+00
5.860000000000000000e+02,7.217000000000000000e+03,3.500469454299834915e+00,2.000000000000000000e+00
2.523000000000000000e+03,6.109000000000000000e+03,3.501542001615352007e+00,2.000000000000000000e+00
1.528500000000000000e+04,2.012400000000000000e+04,3.503630529329769150e+00,2.000000000000000000e+00
4.330000000000000000e+02,5.710000000000000000e+03,3.504332209645493190e+00,2.000000000000000000e+00
5.381000000000000000e+03,5.393000000000000000e+03,3.507319027814641110e+00,2.000000000000000000e+00
1.686300000000000000e+04,2.266700000000000000e+04,3.510109140991910071e+00,2.000000000000000000e+00
1.132300000000000000e+04,2.192100000000000000e+04,3.515088306742980340e+00,2.000000000000000000e+00
8.500000000000000000e+02,2.766000000000000000e+03,3.515904221285717224e+00,2.000000000000000000e+00
8.687000000000000000e+03,8.842000000000000000e+03,3.516215355475956095e+00,2.000000000000000000e+00
1.508300000000000000e+04,1.778400000000000000e+04,3.517400550507341794e+00,2.000000000000000000e+00
1.337000000000000000e+03,6.798000000000000000e+03,3.517957430210231440e+00,2.000000000000000000e+00
1.634300000000000000e+04,2.400300000000000000e+04,3.518008458351432388e+00,3.000000000000000000e+00
5.123000000000000000e+03,6.237000000000000000e+03,3.519168069606399829e+00,2.000000000000000000e+00
6.670000000000000000e+03,2.398500000000000000e+04,3.522567523463069339e+00,3.000000000000000000e+00
4.882000000000000000e+03,6.151000000000000000e+03,3.523385588956408743e+00,2.000000000000000000e+00
2.582000000000000000e+03,3.912000000000000000e+03,3.525137489923726886e+00,2.000000000000000000e+00
1.672800000000000000e+04,1.679100000000000000e+04,3.526982344180138451e+00,2.000000000000000000e+00
5.709000000000000000e+03,7.315000000000000000e+03,3.530423551024282958e+00,2.000000000000000000e+00
1.313000000000000000e+03,4.543000000000000000e+03,3.530959516073426396e+00,2.000000000000000000e+00
2.142000000000000000e+03,2.392000000000000000e+03,3.531145861599421565e+00,2.000000000000000000e+00
6.070000000000000000e+02,6.840000000000000000e+03,3.531987574129423990e+00,2.000000000000000000e+00
6.693000000000000000e+03,2.383300000000000000e+04,3.533301063008330800e+00,3.000000000000000000e+00
2.728000000000000000e+03,6.153000000000000000e+03,3.533349994064664212e+00,2.000000000000000000e+00
5.659000000000000000e+03,6.219000000000000000e+03,3.534971343538032329e+00,2.000000000000000000e+00
1.707300000000000000e+04,1.746700000000000000e+04,3.535123509332956271e+00,2.000000000000000000e+00
2.201800000000000000e+04,2.203000000000000000e+04,3.535292228359870226e+00,2.000000000000000000e+00
2.017700000000000000e+04,2.077900000000000000e+04,3.537608278519445371e+00,2.000000000000000000e+00
1.191000000000000000e+03,4.502000000000000000e+03,3.540878140873162216e+00,2.000000000000000000e+00
2.393100000000000000e+04,2.395300000000000000e+04,3.542783504256366012e+00,5.000000000000000000e+00
5.668000000000000000e+03,2.409100000000000000e+04,3.543121139161488298e+00,3.000000000000000000e+00
3.780000000000000000e+02,3.800000000000000000e+02,3.544662875646150901e+00,2.000000000000000000e+00
2.422000000000000000e+03,2.429000000000000000e+03,3.545336482121576260e+00,2.000000000000000000e+00
6.227000000000000000e+03,2.396600000000000000e+04,3.545345641521643554e+00,3.000000000000000000e+00
4.065000000000000000e+03,2.397800000000000000e+04,3.546682716681317071e+00,5.000000000000000000e+00
